id,sequence,task,choices,response,response_type,domain,task_original,choices_original
POSJIT,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
POSJIT,11,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
USCLZH,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
USCLZH,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
USCLZH,0,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
USCLZH,1,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
USCLZH,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
USCLZH,3,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
USCLZH,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
USCLZH,5,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
USCLZH,6,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
USCLZH,7,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
USCLZH,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
USCLZH,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
USCLZH,10,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
USCLZH,11,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
PJPVIF,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
PJPVIF,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PJPVIF,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
STEYLK,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
PJPVIF,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
PJPVIF,2,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
PJPVIF,3,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
STEYLK,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PJPVIF,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
PJPVIF,5,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
PJPVIF,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
PJPVIF,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
MYCIIN,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
PJPVIF,8,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
PJPVIF,9,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
MYCIIN,1,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PJPVIF,10,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
QUPGGG,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
PJPVIF,11,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
STEYLK,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
QUPGGG,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
PIBNCF,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LNWEST,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
STEYLK,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
MEZFWC,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
OXGSJI,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
STEYLK,2,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
MYCIIN,0,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
PIBNCF,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
LNWEST,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MYCIIN,1,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
STEYLK,3,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
MYCIIN,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
AVJNNF,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
STEYLK,4,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
MYCIIN,3,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
MEZFWC,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
FYSQJT,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MYCIIN,4,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
MYCIIN,5,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
STEYLK,5,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
CQBZNR,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MYCIIN,6,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
MYCIIN,7,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
FYSQJT,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MYCIIN,8,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
OXGSJI,1,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
HILWHI,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MYCIIN,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
MYCIIN,10,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
STEYLK,6,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
AVJNNF,1,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MYCIIN,11,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
QUPGGG,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
CQBZNR,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
TOWARM,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
HILWHI,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
STEYLK,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
PIBNCF,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
