id,sequence,domain,task,response_type,choices,response,truth,type_of_syllogism,response_time,ldt_rw,ldt_uw,rt_avg
14,3,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,False,False,match-invalid,7647,618.8,648.17,20423.0
14,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3573,647.67,586.33,20423.0
14,9,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,11234,727.83,716.5,20423.0
14,17,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3376,691.0,851.83,20423.0
14,11,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,26456,810.0,637.83,20423.0
14,10,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,27859,684.83,734.33,20423.0
14,13,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,85047,723.0,639.8,20423.0
14,18,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,38258,726.5,712.83,20423.0
14,14,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,20499,694.67,719.33,20423.0
14,15,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,14558,684.5,649.0,20423.0
14,7,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,28120,794.67,733.67,20423.0
14,4,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,5793,684.0,929.83,20423.0
15,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,16345,691.83,709.67,17745.53
15,16,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6417,715.0,777.0,17745.53
15,12,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,5914,910.67,781.67,17745.53
15,8,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,24491,659.83,736.33,17745.53
15,18,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,4866,568.67,775.0,17745.53
15,6,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,14852,800.67,787.33,17745.53
15,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,9754,763.33,806.33,17745.53
15,17,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,7115,904.5,775.17,17745.53
15,4,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,6953,781.33,739.0,17745.53
15,3,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,33986,839.17,719.83,17745.53
15,11,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,39411,942.83,712.33,17745.53
15,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,22453,739.5,616.67,17745.53
15,14,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,19887,782.67,720.5,17745.53
15,9,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,35081,731.8,790.8,17745.53
15,10,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,18658,712.67,745.83,17745.53
16,12,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,10336,520.33,643.25,11829.33
16,5,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,False,False,match-invalid,5770,776.4,755.6,11829.33
16,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,5377,717.0,657.17,11829.33
16,17,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,18981,554.17,614.17,11829.33
16,7,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8618,628.5,704.6,11829.33
16,15,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,10587,643.33,649.67,11829.33
16,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,6210,637.0,791.0,11829.33
16,4,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,7892,677.0,876.0,11829.33
16,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,15795,499.2,509.6,11829.33
16,8,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,11510,550.4,559.83,11829.33
16,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,23222,567.17,749.4,11829.33
16,3,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,9540,789.67,723.67,11829.33
16,13,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,6726,590.17,550.83,11829.33
16,6,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,27746,738.67,707.0,11829.33
16,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,9130,588.5,847.5,11829.33
17,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1862,584.5,674.17,6619.0
17,5,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3707,620.5,782.25,6619.0
17,11,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1646,712.67,660.33,6619.0
17,3,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,3162,682.67,776.0,6619.0
17,16,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,5166,675.5,571.8,6619.0
17,14,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,4055,634.17,806.0,6619.0
17,18,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,1320,680.83,702.5,6619.0
17,12,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4200,829.5,827.33,6619.0
17,8,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,24468,724.33,666.83,6619.0
17,9,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,6844,703.67,782.0,6619.0
17,7,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,12228,731.0,715.2,6619.0
17,10,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,12004,699.83,716.8,6619.0
17,17,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,4811,755.2,746.83,6619.0
17,4,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,7672,653.6,707.6,6619.0
17,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,6140,821.0,776.17,6619.0
18,17,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,4845,589.0,637.33,8130.67
18,11,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2772,627.67,695.33,8130.67
18,4,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4168,706.33,634.83,8130.67
18,9,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,5751,559.0,601.83,8130.67
18,10,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3493,680.83,710.67,8130.67
18,13,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1761,590.83,708.67,8130.67
18,5,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2579,770.67,721.5,8130.67
18,15,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2560,611.67,557.0,8130.67
18,8,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,4770,620.0,614.67,8130.67
18,16,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,26555,691.17,549.4,8130.67
18,18,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,19594,646.67,568.4,8130.67
18,3,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,14574,706.0,699.0,8130.67
18,6,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,17280,783.5,674.33,8130.67
18,12,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,8866,698.8,652.8,8130.67
18,7,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,2392,632.8,613.4,8130.67
19,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2729,732.83,637.83,7056.4
19,17,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,6389,753.5,904.5,7056.4
19,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,2716,716.5,801.8,7056.4
19,3,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,4676,812.6,833.33,7056.4
19,11,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,False,True,match-valid,3231,704.5,691.0,7056.4
19,13,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,7372,786.67,824.5,7056.4
19,5,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,4328,753.33,820.17,7056.4
19,10,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,10318,802.17,756.67,7056.4
19,18,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,3734,810.83,871.83,7056.4
19,6,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,3524,695.33,745.4,7056.4
19,14,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,10795,768.2,791.0,7056.4
19,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,2490,875.17,831.33,7056.4
19,12,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,5795,721.83,715.83,7056.4
19,16,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,19884,650.0,759.2,7056.4
19,8,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,17865,660.67,790.83,7056.4
20,3,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1558,502.5,577.67,7553.07
20,18,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2177,692.17,710.8,7553.07
20,14,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1918,623.33,551.67,7553.07
20,16,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,2009,570.17,528.0,7553.07
20,11,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,5207,581.83,736.67,7553.07
20,13,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2136,558.83,499.5,7553.07
20,7,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,1811,698.67,666.0,7553.07
20,6,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,6424,535.5,619.33,7553.07
20,17,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,8845,530.33,571.0,7553.07
20,9,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,21213,537.5,562.67,7553.07
20,4,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,9919,572.67,703.83,7553.07
20,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,16758,468.0,569.83,7553.07
20,10,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,17092,524.0,504.0,7553.07
20,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,11601,528.5,619.8,7553.07
20,12,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,4628,591.33,616.4,7553.07
21,4,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,12354,641.0,844.83,11683.47
21,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3158,697.83,753.83,11683.47
21,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,10488,905.5,654.5,11683.47
21,18,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,12998,865.67,749.67,11683.47
21,9,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9784,981.83,983.17,11683.47
21,17,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,5484,1003.8,705.4,11683.47
21,12,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,4464,1108.67,935.33,11683.47
21,8,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2945,589.0,790.0,11683.47
21,10,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,19761,628.67,630.8,11683.47
21,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,10905,826.33,704.4,11683.47
21,16,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,20864,821.83,732.33,11683.47
21,11,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,19609,768.83,934.67,11683.47
21,15,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,11100,840.33,637.83,11683.47
21,7,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,23570,729.33,693.17,11683.47
21,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,7768,838.33,865.83,11683.47
22,7,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,19837,644.67,753.17,12264.2
22,11,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,8964,1073.5,745.83,12264.2
22,4,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,8665,787.5,821.17,12264.2
22,3,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,9402,759.67,792.17,12264.2
22,6,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,4270,572.83,779.17,12264.2
22,16,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,4202,878.17,678.5,12264.2
22,10,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,7525,882.6,720.5,12264.2
22,8,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,10358,667.67,820.5,12264.2
22,13,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,13722,727.4,689.17,12264.2
22,12,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,4440,674.67,756.83,12264.2
22,17,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,19472,715.67,837.17,12264.2
