id,sequence,task,choices,response,response_type,domain,task_original,choices_original
MBNDQH,4,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
MBNDQH,5,not;possible;xor;A;B,not;possible;and;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
MBNDQH,6,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
MBNDQH,7,possible;xor;A;B,xor;possible;A;possible;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
MBNDQH,8,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
MBNDQH,9,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
MBNDQH,10,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
MBNDQH,11,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
MBNDQH,12,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
MBNDQH,13,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
MBNDQH,14,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
MBNDQH,15,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
MBNDQH,16,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
MBNDQH,17,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
MBNDQH,18,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
MBNDQH,19,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
MBNDQH,20,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
MBNDQH,21,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
MBNDQH,22,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
MBNDQH,23,and;not;possible;A;not;possible;B,not;possible;and;A;B,False,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
MBNDQH,24,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MBNDQH,25,necessary;xor;A;B,xor;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
MBNDQH,26,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
SHMCMN,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MUNIJZ,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
SHMCMN,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MUNIJZ,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BBIMCM,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BBIMCM,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MUNIJZ,0,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
SHMCMN,0,necessary;xor;A;B,xor;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
BBIMCM,0,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
SHMCMN,1,xor;necessary;A;necessary;B,necessary;xor;A;B,False,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
BBIMCM,1,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
MUNIJZ,1,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
SHMCMN,2,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
BDVCKF,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
BBIMCM,2,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
MUNIJZ,2,not;possible;xor;A;B,not;possible;and;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
LYUXEA,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BBIMCM,3,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
SHMCMN,3,possible;or;A;B,possible;xor;A;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
BDVCKF,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BBIMCM,4,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
LYUXEA,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
SHMCMN,4,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BBIMCM,5,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
BBIMCM,6,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
KBDNTK,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
SHMCMN,5,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
BBIMCM,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
IKRQQY,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KBDNTK,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
BBIMCM,8,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
SHMCMN,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
LYUXEA,0,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
BDVCKF,0,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
BBIMCM,9,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
IKRQQY,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
BDVCKF,1,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
BBIMCM,10,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
MUNIJZ,3,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
SHMCMN,7,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
BBIMCM,11,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
BDVCKF,2,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
BBIMCM,12,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
OOQNOR,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
RDBCES,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LYUXEA,1,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
BDVCKF,3,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
MUNIJZ,4,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
BBIMCM,13,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
SHMCMN,8,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
KBDNTK,0,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
LYUXEA,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
RDBCES,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
BBIMCM,14,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
BDVCKF,4,possible;or;A;B,possible;xor;A;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
BBIMCM,15,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
MUNIJZ,5,possible;xor;A;B,possible;or;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
BBIMCM,16,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
KBDNTK,1,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
BDVCKF,5,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
OOQNOR,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LYUXEA,3,possible;or;A;B,possible;xor;A;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
SHMCMN,9,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
KBDNTK,2,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
BBIMCM,17,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
IKRQQY,0,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
BBIMCM,18,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
